#{"t_start": 1661092150.4813974, "env_id": null}
r,l,t
3.786667,7,17098.289898
5.326667,7,17121.973834
6.276667,7,17144.666139
3.836667,7,17168.231745
6.123333,7,17191.238942
6.216667,7,17213.887091
5.24,7,17236.707232
6.25,7,17259.830939
5.646667,7,17282.494296
5.33,7,17305.418449
1.813333,7,17328.248065
5.83,7,17351.110276
5.323333,7,17374.679136
5.196667,7,17398.080926
5.393333,7,17420.932218
5.94,7,17443.470696
6.34,7,17466.190458
5.34,7,17490.151245
5.546667,7,17512.998238
5.213333,7,17535.516237
4.983333,7,17558.168916
6.313333,7,17580.719759
5.786667,7,17603.472247
4.463333,7,17626.398509
5.606667,7,17649.911431
4.45,7,17673.088311
5.593333,7,17696.092411
4.283333,7,17718.665041
6.65,7,17741.711796
4.84,7,17765.129439
5.303333,7,17788.108325
1.22,7,17811.327482
4.183333,7,17833.904623
5.726667,7,17856.749655
4.343333,7,17879.527364
5.95,7,17902.518672
6.253333,7,17925.367287
3.85,7,17947.906038
2.886667,7,17971.929679
6.2,7,17994.640789
5.84,7,18017.510986
3.39,7,18040.418379
5.923333,7,18063.275479
5.163333,7,18085.878317
6.326667,7,18108.640614
3.003333,7,18132.161467
3.58,7,18155.509442
5.86,7,18178.187977
3.286667,7,18200.899799
4.603333,7,18224.146843
5.54,7,18246.888145
6.236667,7,18269.768852
4.116667,7,18293.007725
4.49,7,18315.833795
5.25,7,18338.74239
5.166667,7,18361.861655
5.206667,7,18384.621997
4.17,7,18407.757873
5.066667,7,18430.391141
3.373333,7,18454.186874
5.833333,7,18477.759113
5.413333,7,18501.442309
5.853333,7,18525.210947
5.786667,7,18548.619412
4.536667,7,18571.739401
4.923333,7,18595.151186
3.44,7,18618.039587
5.786667,7,18641.066287
5.653333,7,18664.705177
5.39,7,18687.66734
4.876667,7,18710.655265
4.86,7,18733.548562
5.86,7,18756.329319
3.173333,7,18779.008139
6.983333,7,18802.09952
6.023333,7,18825.097726
4.466667,7,18848.793587
3.303333,7,18871.653803
5.21,7,18894.247555
5.196667,7,18916.835305
4.536667,7,18939.378589
7.21,7,18962.976822
5.843333,7,18986.186046
5.426667,7,19009.087562
5.77,7,19032.026659
5.446667,7,19054.662546
3.496667,7,19078.069816
5.166667,7,19100.942131
4.16,7,19123.724008
6.213333,7,19146.951022
4.986667,7,19169.523091
6.013333,7,19192.040365
3.943333,7,19215.184024
3.733333,7,19237.697207
7.1,7,19261.207266
5.79,7,19283.715656
3.886667,7,19306.531266
3.673333,7,19329.596571
6.433333,7,19352.479611
6.07,7,19375.404203
5.55,7,19398.211179
3.203333,7,19420.913929
7.466667,7,19444.189959
7.48,7,19466.796499
3.233333,7,19489.685956
5.176667,7,19512.479899
8.893333,7,19536.426566
4.423333,7,19559.015981
3.29,7,19581.698414
6.446667,7,19604.328022
6.853333,7,19627.303907
3.89,7,19649.675436
6.733333,7,19673.053625
5.016667,7,19696.256331
4.896667,7,19718.856904
7.103333,7,19742.489153
5.116667,7,19765.364384
6.25,7,19788.115918
3.88,7,19811.129711
6.763333,7,19833.639604
3.57,7,19856.152761
4.9,7,19879.033697
1.87,7,19901.865907
6.146667,7,19924.680773
6.716667,7,19947.339051
3.416667,7,19970.251032
5.05,7,19992.952604
5.31,7,20015.486379
5.84,7,20038.177675
4.493333,7,20060.792593
5.966667,7,20083.293025
6.546667,7,20105.990362
2.566667,7,20129.118477
5.073333,7,20152.066339
5.716667,7,20174.76568
5.99,7,20197.343769
3.786667,7,20220.102237
6.646667,7,20242.956277
6.566667,7,20265.758994
3.856667,7,20288.774553
5.973333,7,20311.817304
7.33,7,20334.740652
6.786667,7,20357.273939
1.906667,7,20379.727008
6.263333,7,20402.340783
5.833333,7,20425.226325
2.643333,7,20448.048944
4.986667,7,20470.912964
5.23,7,20493.820607
3.953333,7,20516.853859
3.93,7,20540.628567
4.94,7,20563.371993
6.586667,7,20586.11289
3.78,7,20609.000124
7.75,7,20631.713687
6.553333,7,20654.489017
7.0,7,20677.509342
1.05,7,20700.752537
6.55,7,20723.362157
7.066667,7,20746.395252
-0.416667,7,20768.83345
6.693333,7,20791.878808
5.216667,7,20814.430035
6.4,7,20837.792857
4.07,7,20861.255321
4.896667,7,20883.817625
4.396667,7,20906.432099
3.73,7,20928.869832
2.93,7,20951.361006
6.193333,7,20974.041797
6.97,7,20997.362906
3.81,7,21021.154188
7.986667,7,21043.94298
5.256667,7,21066.673901
5.6,7,21090.133569
6.953333,7,21112.56276
5.923333,7,21135.474674
7.98,7,21158.5341
4.546667,7,21182.146121
6.23,7,21205.105504
6.733333,7,21227.948932
2.553333,7,21250.552359
5.493333,7,21273.065634
7.01,7,21295.533235
4.25,7,21318.084457
0.956667,7,21340.602579
7.05,7,21363.640267
5.803333,7,21386.969989
5.19,7,21409.664279
5.95,7,21432.186772
3.793333,7,21454.640683
6.61,7,21477.130173
3.323333,7,21499.714417
5.743333,7,21522.370878
8.88,7,21545.997317
2.763333,7,21568.837795
3.76,7,21591.311503
4.243333,7,21613.798906
6.62,7,21637.296748
2.896667,7,21660.489637
3.356667,7,21683.087461
5.893333,7,21705.978347
4.996667,7,21728.539529
6.413333,7,21751.624665
6.86,7,21774.750585
2.93,7,21797.207961
1.893333,7,21819.711482
5.883333,7,21842.121829
5.726667,7,21864.668845
4.906667,7,21887.380885
5.053333,7,21910.300437
5.623333,7,21932.946161
4.853333,7,21955.558497
1.126667,7,21978.048677
2.63,7,22000.528036
6.23,7,22022.947332
2.25,7,22045.455557
4.083333,7,22068.447624
6.74,7,22091.456226
4.2,7,22114.097758
4.29,7,22137.503
4.086667,7,22159.972842
