	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
286	76.0	5008	8	90.1	1.22	0.0	-65.0	2022-07-18 20:59:19.893970
287	73.0	4695	8	90.1	1.42	0.0	-62.0	2022-07-18 20:59:20.856303
288	75.0	5400	8	90.1	1.05	0.0	-64.0	2022-07-18 20:59:21.856309
289	75.0	4042	8	90.1	1.74	0.0	-64.0	2022-07-18 20:59:22.871525
290	72.0	6900	8	90.5	1.26	0.0	-61.0	2022-07-18 20:59:23.883929
291	72.0	5509	8	90.5	0.92	0.0	-61.0	2022-07-18 20:59:24.879254
292	74.0	6408	8	90.5	1.56	0.0	-63.0	2022-07-18 20:59:25.878905
293	73.0	6607	8	90.5	0.85	0.0	-62.0	2022-07-18 20:59:26.875993
294	73.0	6803	8	90.5	0.77	0.0	-62.0	2022-07-18 20:59:27.852419
295	64.55	6324	8	90.5	0.94	0.0	-55.0	2022-07-18 20:59:28.892442
296	75.0	6009	8	90.5	1.16	0.0	-64.0	2022-07-18 20:59:29.891641
297	72.0	5550	8	90.5	0.93	0.0	-61.0	2022-07-18 20:59:30.878673
298	74.0	5099	8	90.5	1.3	0.0	-63.0	2022-07-18 20:59:31.879835
299	73.0	6686	8	90.5	1.3	0.0	-62.0	2022-07-18 20:59:32.864419
300	75.0	5831	8	90.5	1.01	0.0	-64.0	2022-07-18 20:59:33.876440
301	74.0	6748	8	90.5	0.82	0.0	-63.0	2022-07-18 20:59:34.860413
302	74.0	6548	8	90.5	1.11	0.0	-63.0	2022-07-18 20:59:35.900301
303	73.0	5975	8	90.5	1.06	0.0	-62.0	2022-07-18 20:59:36.876574
304	73.0	5595	8	90.5	0.92	0.0	-62.0	2022-07-18 20:59:37.867463
305	74.0	5831	8	90.5	0.91	0.0	-63.0	2022-07-18 20:59:38.865952
306	73.0	6782	8	90.5	0.87	0.0	-62.0	2022-07-18 20:59:39.884888
307	75.0	5722	8	90.5	1.59	0.0	-64.0	2022-07-18 20:59:40.852194
308	74.0	6770	8	90.5	0.9	0.0	-63.0	2022-07-18 20:59:41.904014
309	75.0	6536	8	90.5	0.92	0.00032829940906106366	-64.0	2022-07-18 20:59:42.876431
310	71.0	6288	8	90.5	0.94	0.0	-61.0	2022-07-18 20:59:43.888440
311	75.0	6780	8	90.5	0.82	0.0	-64.0	2022-07-18 20:59:44.985831
