#{"t_start": 1660943053.494248, "env_id": null}
r,l,t
-6.0,7,22191.798971
-6.0,7,22214.493245
-6.0,7,22237.097367
-6.0,7,22259.848998
-6.0,7,22282.800382
-6.0,7,22305.521461
-6.0,7,22328.201342
-6.0,7,22350.86269
-6.0,7,22373.543472
-6.0,7,22396.21717
-6.0,7,22418.833347
-6.0,7,22441.791912
-6.0,7,22464.553395
-6.0,7,22487.250526
-6.0,7,22509.944645
-6.0,7,22532.664754
-6.0,7,22555.347373
-6.0,7,22578.002713
-6.0,7,22600.824537
-6.0,7,22623.588809
-6.0,7,22646.274297
-6.0,7,22668.941934
-6.0,7,22691.672014
-6.0,7,22714.365024
-6.0,7,22737.065897
-6.0,7,22759.975832
-6.0,7,22782.704225
-6.0,7,22805.420145
-6.0,7,22828.191785
-6.0,7,22850.881278
-6.0,7,22873.559182
-6.0,7,22896.240904
-6.0,7,22918.936376
-6.0,7,22941.645094
-6.0,7,22964.259117
-6.0,7,22987.012985
-6.0,7,23009.826788
-6.0,7,23032.52
-6.0,7,23055.189973
-6.0,7,23077.875086
-6.0,7,23100.552411
-6.0,7,23123.203055
-6.0,7,23145.833648
-6.0,7,23168.746179
-6.0,7,23191.549142
-6.0,7,23214.238711
-6.0,7,23236.950451
-6.0,7,23259.64489
-6.0,7,23282.322815
-6.0,7,23305.002105
-6.0,7,23327.87452
-6.0,7,23350.644463
-6.0,7,23373.391329
-6.0,7,23396.088095
-6.0,7,23418.788535
-6.0,7,23441.48762
-6.0,7,23464.159384
-6.0,7,23487.034424
-6.0,7,23509.689294
-6.0,7,23532.418169
-6.0,7,23555.091542
-6.0,7,23577.778421
-6.0,7,23600.45034
-6.0,7,23623.110603
-6.0,7,23646.049263
-6.0,7,23668.77524
-6.0,7,23691.372952
-6.0,7,23713.95217
-6.0,7,23736.661093
-6.0,7,23759.364395
-6.0,7,23782.051649
-6.0,7,23804.936578
-6.0,7,23827.667104
-6.0,7,23850.347982
-6.0,7,23872.963931
-6.0,7,23895.599905
-6.0,7,23918.241423
-6.0,7,23940.931929
-6.0,7,23963.83991
-6.0,7,23986.550339
-6.0,7,24009.243452
-6.0,7,24031.932215
-6.0,7,24054.553009
-6.0,7,24077.309546
-6.0,7,24100.048592
-6.0,7,24122.94813
-6.0,7,24145.666505
-6.0,7,24168.396054
-6.0,7,24191.074144
-6.0,7,24213.764173
-6.0,7,24236.385512
-6.0,7,24259.111055
-6.0,7,24282.053694
-6.0,7,24304.980387
-6.0,7,24327.677068
-6.0,7,24350.356637
-6.0,7,24373.070317
-6.0,7,24395.759503
-6.0,7,24418.366973
-6.0,7,24441.237786
-6.0,7,24464.040206
-6.0,7,24486.728911
-6.0,7,24509.405713
-6.0,7,24532.113378
-6.0,7,24554.788667
-6.0,7,24577.465632
-6.0,7,24600.076722
-6.0,7,24622.868049
-6.0,7,24645.602164
-6.0,7,24668.283056
