#{"t_start": 1661183722.4652815, "env_id": null}
r,l,t
-6.0,7,53182.390141
-6.0,7,53204.975902
-6.0,7,53227.425204
-6.0,7,53250.046205
-6.0,7,53272.651376
-6.0,7,53295.393644
-6.0,7,53318.002146
-6.0,7,53340.602
-6.0,7,53363.179096
-6.0,7,53385.780924
-6.0,7,53408.273637
-6.0,7,53430.890207
-6.0,7,53453.650581
-6.0,7,53476.345069
-6.0,7,53498.97977
-6.0,7,53521.611885
-6.0,7,53544.25801
-6.0,7,53566.857332
-6.0,7,53589.357947
-6.0,7,53612.044212
-6.0,7,53634.699037
-6.0,7,53657.309976
-6.0,7,53679.913436
-6.0,7,53702.535848
-6.0,7,53725.141392
-6.0,7,53747.77281
-6.0,7,53770.262131
-6.0,7,53792.884024
-6.0,7,53815.492646
-6.0,7,53838.072752
-6.0,7,53860.824237
-6.0,7,53883.458504
-6.0,7,53906.078846
-6.0,7,53928.708688
-6.0,7,53951.216486
-6.0,7,53973.823505
-6.0,7,53996.434715
-6.0,7,54019.278128
-6.0,7,54041.946161
-6.0,7,54064.544231
-6.0,7,54087.161127
-6.0,7,54109.770015
-6.0,7,54132.207997
-6.0,7,54154.795355
-6.0,7,54177.560028
-6.0,7,54200.194888
-6.0,7,54222.797949
-6.0,7,54245.395409
-6.0,7,54267.969582
-6.0,7,54290.599962
-6.0,7,54313.062156
-6.0,7,54335.793268
-6.0,7,54358.487023
-6.0,7,54381.088433
-6.0,7,54403.692562
-6.0,7,54426.311519
-6.0,7,54448.884337
-6.0,7,54471.497067
-6.0,7,54494.109906
-6.0,7,54516.811298
-6.0,7,54539.408208
-6.0,7,54562.026004
-6.0,7,54584.621986
-6.0,7,54607.229028
-6.0,7,54629.827044
-6.0,7,54652.407264
-6.0,7,54674.982215
-6.0,7,54697.529335
-6.0,7,54720.08159
-6.0,7,54742.825301
-6.0,7,54765.391892
-6.0,7,54787.939962
-6.0,7,54810.494527
-6.0,7,54833.036968
-6.0,7,54855.462482
-6.0,7,54878.071448
-6.0,7,54900.860484
-6.0,7,54923.448077
-6.0,7,54946.031673
-6.0,7,54968.60786
-6.0,7,54991.182001
-6.0,7,55013.741391
-6.0,7,55036.139907
-6.0,7,55058.880539
-6.0,7,55081.582281
-6.0,7,55104.122344
-6.0,7,55126.670874
-6.0,7,55149.264652
-6.0,7,55171.815481
-6.0,7,55194.371929
-6.0,7,55216.951845
-6.0,7,55239.66098
-6.0,7,55262.241322
-6.0,7,55284.807965
-6.0,7,55307.38472
-6.0,7,55329.971786
-6.0,7,55352.568083
-6.0,7,55375.327025
-6.0,7,55397.83844
-6.0,7,55420.479267
-6.0,7,55443.110371
-6.0,7,55465.734353
-6.0,7,55488.309165
-6.0,7,55510.893436
-6.0,7,55533.542475
-6.0,7,55556.242089
-6.0,7,55578.693997
-6.0,7,55601.285475
-6.0,7,55623.916993
-6.0,7,55646.482446
-6.0,7,55669.041041
-6.0,7,55691.64454
-6.0,7,55714.257588
-6.0,7,55736.847883
-6.0,7,55759.302736
-6.0,7,55781.956962
-6.0,7,55804.627446
-6.0,7,55827.19925
-6.0,7,55849.742444
-6.0,7,55872.306964
-6.0,7,55894.849811
-6.0,7,55917.406407
-6.0,7,55939.990636
-6.0,7,55962.716538
-6.0,7,55985.281878
-6.0,7,56007.860976
-6.0,7,56030.431226
-6.0,7,56053.001595
-6.0,7,56075.564074
-6.0,7,56098.379207
-6.0,7,56120.860574
-6.0,7,56143.430647
-6.0,7,56165.974994
-6.0,7,56188.557298
-6.0,7,56211.13607
-6.0,7,56233.723437
-6.0,7,56256.490551
-6.0,7,56279.087431
-6.0,7,56301.517468
-6.0,7,56324.102423
-6.0,7,56346.669538
-6.0,7,56369.236406
-6.0,7,56391.782463
-6.0,7,56414.474886
-6.0,7,56437.079443
-6.0,7,56459.67157
-6.0,7,56482.122552
-6.0,7,56504.723098
-6.0,7,56527.278331
-6.0,7,56549.846511
-6.0,7,56572.461629
-6.0,7,56595.045818
-6.0,7,56617.632785
-6.0,7,56640.190821
-6.0,7,56662.802691
-6.0,7,56685.401602
-6.0,7,56707.979987
-6.0,7,56730.543685
-6.0,7,56753.142028
-6.0,7,56775.697744
-6.0,7,56798.25549
-6.0,7,56820.974256
-6.0,7,56843.658181
-6.0,7,56866.260007
-6.0,7,56888.849387
-6.0,7,56911.419797
-6.0,7,56933.983436
-6.0,7,56956.545277
-6.0,7,56979.32651
-6.0,7,57001.94231
-6.0,7,57024.411889
-6.0,7,57046.981885
-6.0,7,57069.569302
-6.0,7,57092.1537
-6.0,7,57114.697473
-6.0,7,57137.479755
-6.0,7,57160.164311
-6.0,7,57182.717878
-6.0,7,57205.192558
-6.0,7,57227.764069
-6.0,7,57250.314866
-6.0,7,57272.906923
-6.0,7,57295.616555
-6.0,7,57318.243451
-6.0,7,57340.808762
-6.0,7,57363.393188
-6.0,7,57385.812652
-6.0,7,57408.381301
-6.0,7,57430.957912
-6.0,7,57453.526826
-6.0,7,57476.096535
-6.0,7,57498.680774
-6.0,7,57521.271504
-6.0,7,57543.967671
-6.0,7,57566.597841
-6.0,7,57589.154574
-6.0,7,57611.706957
-6.0,7,57634.280718
-6.0,7,57656.817569
-6.0,7,57679.389526
-6.0,7,57702.155949
-6.0,7,57724.84108
-6.0,7,57747.296806
-6.0,7,57769.861069
-6.0,7,57792.417068
-6.0,7,57814.998806
-6.0,7,57837.550045
-6.0,7,57860.311553
-6.0,7,57883.126295
-6.0,7,57905.697093
-6.0,7,57928.135059
-6.0,7,57950.721056
-6.0,7,57973.307963
-6.0,7,57995.891317
-6.0,7,58018.668746
-6.0,7,58041.26626
-6.0,7,58063.846319
-6.0,7,58086.422544
-6.0,7,58108.870115
-6.0,7,58131.426393
-6.0,7,58153.987486
-6.0,7,58176.804005
-6.0,7,58199.444215
-6.0,7,58222.013151
-6.0,7,58244.631526
-6.0,7,58267.227318
-6.0,7,58289.701543
-6.0,7,58312.258858
-6.0,7,58334.822738
-6.0,7,58357.421125
-6.0,7,58380.028084
-6.0,7,58402.606764
-6.0,7,58425.439911
-6.0,7,58448.073801
-6.0,7,58470.531181
-6.0,7,58493.092577
-6.0,7,58515.671988
-6.0,7,58538.279044
-6.0,7,58560.857043
-6.0,7,58583.612014
-6.0,7,58606.235264
-6.0,7,58628.833493
-6.0,7,58651.283459
-6.0,7,58673.864259
-6.0,7,58696.445048
-6.0,7,58719.074573
-6.0,7,58741.87505
-6.0,7,58764.518469
-6.0,7,58787.126427
-6.0,7,58809.70333
-6.0,7,58832.152732
-6.0,7,58854.733685
-6.0,7,58877.324785
-6.0,7,58900.081221
-6.0,7,58922.739485
-6.0,7,58945.339189
-6.0,7,58967.940902
-6.0,7,58990.523089
-6.0,7,59012.981773
-6.0,7,59035.580712
-6.0,7,59058.320708
-6.0,7,59081.001713
-6.0,7,59103.56816
-6.0,7,59126.173638
-6.0,7,59148.753949
-6.0,7,59171.332968
-6.0,7,59193.789039
-6.0,7,59216.36893
-6.0,7,59239.002102
-6.0,7,59261.586057
-6.0,7,59284.233578
-6.0,7,59306.925094
-6.0,7,59329.532345
-6.0,7,59352.139034
-6.0,7,59374.611963
-6.0,7,59397.227628
-6.0,7,59419.810978
-6.0,7,59442.384234
-6.0,7,59465.102655
-6.0,7,59487.767804
-6.0,7,59510.345004
-6.0,7,59532.941689
-6.0,7,59555.401927
-6.0,7,59577.983203
-6.0,7,59600.581633
-6.0,7,59623.328001
-6.0,7,59646.00235
-6.0,7,59668.584768
-6.0,7,59691.172895
-6.0,7,59713.761775
-6.0,7,59736.244949
-6.0,7,59758.813389
-6.0,7,59781.592038
-6.0,7,59804.237603
-6.0,7,59826.851611
-6.0,7,59849.448886
-6.0,7,59872.053451
-6.0,7,59894.617408
-6.0,7,59917.090677
-6.0,7,59939.918284
-6.0,7,59962.641512
-6.0,7,59985.233063
-6.0,7,60007.86003
-6.0,7,60030.510443
-6.0,7,60053.117247
-6.0,7,60075.699575
-6.0,7,60098.404091
-6.0,7,60121.040097
-6.0,7,60143.634875
-6.0,7,60166.247781
-6.0,7,60188.87749
-6.0,7,60211.476815
-6.0,7,60234.100693
-6.0,7,60256.702216
-6.0,7,60279.177143
-6.0,7,60301.790137
-6.0,7,60324.402957
-6.0,7,60347.17655
-6.0,7,60369.83949
-6.0,7,60392.448693
-6.0,7,60415.042758
-6.0,7,60437.656009
-6.0,7,60460.11265
-6.0,7,60482.714336
-6.0,7,60505.54043
-6.0,7,60528.165172
-6.0,7,60550.75008
-6.0,7,60573.377258
-6.0,7,60595.977733
-6.0,7,60618.589063
-6.0,7,60641.091051
-6.0,7,60663.916247
-6.0,7,60686.543867
-6.0,7,60709.167542
-6.0,7,60731.796672
-6.0,7,60754.432734
-6.0,7,60777.064333
-6.0,7,60799.679182
-6.0,7,60822.313455
-6.0,7,60844.965333
-6.0,7,60867.573138
-6.0,7,60890.217006
-6.0,7,60912.863792
-6.0,7,60935.508581
-6.0,7,60958.136938
-6.0,7,60980.985415
-6.0,7,61003.592741
-6.0,7,61026.227339
-6.0,7,61048.859249
-6.0,7,61071.432775
-6.0,7,61094.043959
-6.0,7,61116.653725
-6.0,7,61139.472189
-6.0,7,61162.109874
-6.0,7,61184.59604
-6.0,7,61207.207181
-6.0,7,61229.824684
-6.0,7,61252.437032
-6.0,7,61275.023793
-6.0,7,61297.647627
-6.0,7,61320.225924
-6.0,7,61342.80122
-6.0,7,61365.278986
-6.0,7,61388.052958
-6.0,7,61410.666592
-6.0,7,61433.244221
-6.0,7,61455.834927
-6.0,7,61478.428997
-6.0,7,61501.016862
-6.0,7,61523.607056
-6.0,7,61546.298662
-6.0,7,61569.03669
-6.0,7,61591.649326
-6.0,7,61614.25699
-6.0,7,61636.911855
-6.0,7,61659.504572
-6.0,7,61682.132746
-6.0,7,61704.935594
-6.0,7,61727.451894
-6.0,7,61750.068748
-6.0,7,61772.66209
-6.0,7,61795.256939
-6.0,7,61817.846996
-6.0,7,61840.44333
-6.0,7,61863.25678
-6.0,7,61885.892535
-6.0,7,61908.345976
-6.0,7,61930.954534
-6.0,7,61953.570229
-6.0,7,61976.156004
-6.0,7,61998.724716
-6.0,7,62021.469534
-6.0,7,62044.127058
-6.0,7,62066.694895
-6.0,7,62089.135817
-6.0,7,62111.704516
-6.0,7,62134.286032
-6.0,7,62156.894643
-6.0,7,62179.66287
-6.0,7,62202.30113
-6.0,7,62224.927218
-6.0,7,62247.518107
-6.0,7,62269.975239
-6.0,7,62292.590917
-6.0,7,62315.1992
-6.0,7,62337.816158
-6.0,7,62360.437569
-6.0,7,62383.015323
-6.0,7,62405.642246
-6.0,7,62428.497254
-6.0,7,62451.019663
-6.0,7,62473.622401
-6.0,7,62496.216473
-6.0,7,62518.904532
-6.0,7,62541.553891
-6.0,7,62564.154115
-6.0,7,62586.957144
-6.0,7,62609.755544
-6.0,7,62632.207159
-6.0,7,62654.813828
-6.0,7,62677.414003
-6.0,7,62700.028093
-6.0,7,62722.640791
-6.0,7,62745.378006
-6.0,7,62768.032348
-6.0,7,62790.65878
-6.0,7,62813.164302
-6.0,7,62835.779443
-6.0,7,62858.384881
-6.0,7,62881.001829
-6.0,7,62903.833134
-6.0,7,62926.583089
-6.0,7,62949.24334
-6.0,7,62971.852152
-6.0,7,62994.334305
-6.0,7,63016.911586
-6.0,7,63039.487087
-6.0,7,63062.265248
-6.0,7,63084.960045
-6.0,7,63107.591253
-6.0,7,63130.191995
-6.0,7,63152.778246
-6.0,7,63175.259351
-6.0,7,63197.851239
-6.0,7,63220.606034
-6.0,7,63243.402388
-6.0,7,63265.986549
-6.0,7,63288.593799
-6.0,7,63311.201199
-6.0,7,63333.782118
-6.0,7,63356.244649
-6.0,7,63378.843679
-6.0,7,63401.446147
-6.0,7,63424.047597
-6.0,7,63446.617364
-6.0,7,63469.369256
-6.0,7,63491.996858
-6.0,7,63514.599706
-6.0,7,63537.070531
-6.0,7,63559.711681
-6.0,7,63582.312493
-6.0,7,63604.91144
-6.0,7,63627.694411
-6.0,7,63650.387009
-6.0,7,63672.999205
-6.0,7,63695.582052
-6.0,7,63718.074044
-6.0,7,63740.683502
-6.0,7,63763.280868
-6.0,7,63786.121593
-6.0,7,63808.822768
-6.0,7,63831.446205
-6.0,7,63854.074944
-6.0,7,63876.681866
-6.0,7,63899.187109
-6.0,7,63921.80592
-6.0,7,63944.598878
-6.0,7,63967.335811
-6.0,7,63989.94259
-6.0,7,64012.554025
-6.0,7,64035.171503
-6.0,7,64057.806263
-6.0,7,64080.304638
-6.0,7,64103.113583
-6.0,7,64125.795586
-6.0,7,64148.432883
-6.0,7,64171.074901
-6.0,7,64193.705013
-6.0,7,64216.299599
-6.0,7,64238.930111
-6.0,7,64261.637822
-6.0,7,64284.437881
-6.0,7,64307.073786
-6.0,7,64329.673337
-6.0,7,64352.305411
-6.0,7,64374.931006
-6.0,7,64397.531324
-6.0,7,64420.175707
-6.0,7,64442.70437
-6.0,7,64465.327416
-6.0,7,64487.920841
-6.0,7,64510.656749
-6.0,7,64533.30108
-6.0,7,64555.897267
-6.0,7,64578.516305
-6.0,7,64601.129919
-6.0,7,64623.598279
-6.0,7,64646.183594
-6.0,7,64668.96225
-6.0,7,64691.593413
-6.0,7,64714.182152
-6.0,7,64736.810016
-6.0,7,64759.433119
-6.0,7,64782.070498
-6.0,7,64804.533707
-6.0,7,64827.339442
-6.0,7,64850.086258
-6.0,7,64872.721068
-6.0,7,64895.327932
-6.0,7,64918.002897
-6.0,7,64940.597107
-6.0,7,64963.1742
-6.0,7,64985.899129
-6.0,7,65008.55585
-6.0,7,65031.243885
-6.0,7,65053.91638
